index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place
shampoo,-1.4054920673370361,-1.0649099349975586,-0.19418363273143768,0.30441048741340637,-0.43866175413131714,0.2076965570449829,0.29277390241622925,-1.079033374786377,0.4718571603298187,-0.18406420946121216,0.1144007220864296,-0.34465858340263367,-2.4775612354278564,0.47312670946121216,-0.3350575864315033,0.3677001893520355,0.6140690445899963,-0.31339481472969055,0.8523530960083008,-0.5651077628135681,-0.9648674130439758,0.7406240105628967,0.08295236527919769,-0.18628107011318207,0.4973713457584381,-0.6319147348403931,0.13884614408016205,0.8557136654853821,-0.263971745967865,0.265887975692749,-0.34166374802589417,0.5130844116210938,0.2955375015735626,-1.0550507307052612,-0.24257054924964905,-0.41502460837364197,0.03533905744552612,0.7822619676589966,-0.5906774401664734,0.9750218987464905,-0.7969005107879639,-0.21416452527046204,-1.4188777208328247,-0.5576134324073792,0.3410013020038605,-0.6113567352294922,0.10264348983764648,0.8820415139198303,-0.5179046392440796,-0.3963305652141571,473671630938320896,wtf i bought the wrong chewing gum green tea mint flavour like some kind of shampoo smell ,,"North-East Region, Singapore"
bbq,0.09009750187397003,0.3026600480079651,0.40522584319114685,-0.9727055430412292,0.637485146522522,0.6098434329032898,0.09453412145376205,-0.012995504774153233,0.27053728699684143,-0.6976553797721863,-1.0569920539855957,0.6316784620285034,-2.9442334175109863,0.27988359332084656,0.45454105734825134,0.5332449674606323,0.5922126770019531,-1.0168156623840332,-0.6751096248626709,0.12715604901313782,-0.7389593124389648,-0.39275452494621277,-0.011844952590763569,-0.10109841823577881,1.1888673305511475,0.33705297112464905,0.07393494248390198,-0.19379526376724243,0.2698265314102173,-1.3377608060836792,0.20417478680610657,0.9592697024345398,-0.7136073112487793,-0.29600995779037476,0.22559483349323273,-0.6909069418907166,-0.043582603335380554,-0.22688470780849457,0.9381460547447205,1.1359046697616577,-0.8397363424301147,-0.1856989711523056,-0.47391510009765625,-0.7108290195465088,1.4399904012680054,1.0015233755111694,1.1250611543655396,-0.7365597486495972,0.39968085289001465,0.43010759353637695,473619675960463361,that bbq smell is still here ,,"East Region, Singapore"
jasmine,-0.620330274105072,0.09414669871330261,0.25390878319740295,0.42280298471450806,-0.7170197367668152,-0.5038096308708191,0.1741027683019638,0.536952018737793,0.10465720295906067,0.07314665615558624,-0.3164098560810089,0.03317887336015701,-2.7946903705596924,-0.7018740177154541,-0.3875879645347595,0.1934199184179306,-0.09656647592782974,-0.1298772692680359,0.14092697203159332,0.7148374915122986,0.266156941652298,-0.4950689673423767,-0.39457234740257263,-0.17162734270095825,0.17923302948474884,0.26666536927223206,0.3966563642024994,0.5158843398094177,-0.31960752606391907,-0.6985170245170593,-0.32807019352912903,0.19613873958587646,-0.5497822165489197,-0.8215456604957581,-1.4522309303283691,0.5811058282852173,0.2762972116470337,-0.11219557374715805,0.0762152150273323,0.500052809715271,-0.639309823513031,-0.453130304813385,-0.08213333785533905,0.30438047647476196,-0.5693878531455994,-0.40713879466056824,0.17198505997657776,-0.3106427788734436,0.049050889909267426,-0.35196954011917114,473454854300372992,what a run around the lake jasmine smell so strong thanks mezztro  west coast park http instagram compovknegcvbp,west coast,"Central Region, Singapore"
someone,0.0710996761918068,0.8503786325454712,0.09229731559753418,0.6815550327301025,-0.7555129528045654,0.42694687843322754,1.4957562685012817,-0.27791503071784973,0.05659697577357292,0.9621103405952454,0.018072903156280518,-0.14140060544013977,-5.670536518096924,-0.8972447514533997,-0.6546240448951721,1.379307746887207,0.21135969460010529,-0.8521312475204468,0.026216691359877586,-0.9778698086738586,1.0043506622314453,0.30073460936546326,-0.1651030033826828,0.3042866289615631,-0.24519787728786469,0.6928677558898926,0.18086491525173187,0.6252678036689758,0.273589164018631,-0.34255450963974,-0.9047781825065613,-0.022106971591711044,-0.0010896555613726377,-0.4562491476535797,-0.05102794989943504,0.6546443700790405,0.5235137343406677,-0.1198563501238823,0.4841439723968506,-0.2398524433374405,-0.8252679705619812,0.7369981408119202,0.26252803206443787,-0.6974104642868042,0.7368103861808777,-0.22633418440818787,-0.08612971007823944,-0.1092260479927063,-0.1310005635023117,0.08891425281763077,473415622982762496,wowz someone smell so nice,,"Central Region, Singapore"
outside,-0.05984409525990486,-0.07438480854034424,0.6530057787895203,-0.5516089797019958,-0.32566341757774353,0.16439701616764069,0.8689746856689453,0.10568945854902267,0.17537161707878113,-0.274150013923645,0.40272003412246704,0.14677993953227997,-4.837376117706299,-0.12396587431430817,-0.0633871778845787,-0.05847324803471565,-0.25996220111846924,-0.957112193107605,-0.8428171277046204,-0.8242037892341614,0.12943965196609497,-1.3891594409942627,-0.016651645302772522,-0.04913942888379097,0.5480178594589233,0.7883544564247131,-0.41147443652153015,0.320726215839386,-0.48391708731651306,0.537589967250824,-0.10169476270675659,0.3342137634754181,0.38268402218818665,-0.483662873506546,0.3150515556335449,0.0826403945684433,-0.9159361124038696,0.8126118779182434,0.37821346521377563,0.7436349987983704,-0.2772310674190521,0.7860069870948792,-0.33356353640556335,-0.15119697153568268,0.13320089876651764,1.4454891681671143,0.86295485496521,0.4571320414543152,-0.4099661111831665,0.6942256689071655,473404052366061569,outside smell like tomyam,,"East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473391127521787905,sprayed too much deodorant cry i will become the person they dont want to smell,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473372690611326976, im cleaner lahh my mouth smell like rose siaaa  leeminho love my mouth ,,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473369127990489089,girls who smell nice tho,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473348450382127104,first time drink  with literally the  smell,,"Central Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473346881674702848,i still hate the smell of the cream,,"West Region, Singapore"
sashimi,-0.22984576225280762,0.5182461142539978,0.7116488218307495,-0.5821927189826965,0.4903853237628937,0.18286296725273132,-0.5574859380722046,-0.6753735542297363,0.0075209918431937695,-1.1650577783584595,-0.40274113416671753,-0.024852091446518898,-0.6705331802368164,0.49160629510879517,0.5766118168830872,0.3342601954936981,0.3380199074745178,-0.9254568219184875,-0.18139968812465668,-0.2042289674282074,-0.23640015721321106,1.1014856100082397,0.39389538764953613,-0.07762461155653,0.5052074790000916,0.8822142481803894,-0.10694146156311035,0.4269445538520813,1.243214726448059,-1.651314616203308,0.48151928186416626,0.2539958953857422,0.1185278594493866,-0.8948754668235779,0.04673163220286369,-0.5791153311729431,0.22257547080516815,-0.5314888954162598,0.40236738324165344,1.1289968490600586,0.05063219740986824,-0.857433557510376,-0.49706149101257324,-0.5688563585281372,0.27496498823165894,1.470563292503357,0.1264442801475525,-0.025979546830058098,-0.2195279449224472,-0.5342497229576111,473301703094042624, sashimi smell ,,"East Region, Singapore"
sweat,-1.2250920534133911,-0.8715925216674805,0.37610846757888794,0.17155885696411133,0.26698818802833557,0.8569077253341675,1.1626036167144775,0.2080836296081543,0.23625819385051727,0.6808334589004517,0.030313042923808098,0.6240814924240112,-2.9324073791503906,0.5550224184989929,-0.4596620500087738,0.5610249638557434,-0.30462613701820374,-0.5158624053001404,-0.702052891254425,-0.7962872982025146,-0.7737172842025757,0.27766019105911255,0.7839811444282532,0.3532061278820038,0.8031315803527832,0.8475950360298157,0.2415756732225418,1.1104025840759277,-0.8428592085838318,-0.023838650435209274,0.056846942752599716,0.5475032925605774,-0.1691841334104538,0.4323437809944153,0.11723709851503372,-0.25975221395492554,-1.1007760763168335,0.09271623194217682,0.556743860244751,1.2269822359085083,0.02772817760705948,-0.4727521538734436,-0.8094624280929565,-0.22031013667583466,0.23531723022460938,-0.2344556748867035,0.8743484020233154,0.8163211941719055,0.4969300925731659,-0.15614470839500427,473146456526684161,sweat so much just now and feel sticky and got d sweat smell but just too tired to go bathe ,,"Central Region, Singapore"
sour,-0.22725947201251984,-0.6367044448852539,-0.44727832078933716,1.0068635940551758,-0.03139222413301468,0.9387761950492859,0.19382235407829285,-0.4419223964214325,0.04026941955089569,0.06295524537563324,-0.4289090633392334,-0.11121778935194016,-2.6332712173461914,-0.7223559617996216,0.0072252643294632435,-0.1946028470993042,0.5791014432907104,-0.8708377480506897,0.7225483059883118,0.009527446702122688,-1.1118800640106201,0.4231310784816742,0.5120931267738342,-0.6355588436126709,0.30658355355262756,0.21216055750846863,0.0934048667550087,0.12667860090732574,-0.13807503879070282,-0.7336413860321045,0.20096778869628906,0.7237647771835327,-0.7759432792663574,-0.01771700009703636,-0.8619639277458191,-0.18650668859481812,-0.6778265237808228,-0.5951449275016785,0.29756268858909607,1.8335444927215576,-0.17708241939544678,-0.6199437975883484,-0.7257298827171326,-0.577465295791626,0.4329107403755188,0.33851510286331177,0.7178526520729065,-0.4137532413005829,-0.22462578117847443,1.253603219985962,473137947634446336,wakao that guy perspired and have that stinky sour smell now the the whole bus has it ,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473089894206562304, daripada sleepy jadi awake pasal ni i just want to smell him hahahahaha,,"North Region, Singapore"
cigarette,-0.6367561221122742,-0.940107524394989,-0.6844081878662109,0.47283831238746643,0.18052637577056885,0.49592283368110657,0.3463872969150543,-0.6109262704849243,0.8797121047973633,-0.1307479739189148,0.26597830653190613,-0.4353368282318115,-2.720318555831909,-0.013588600791990757,0.3262460231781006,1.1386233568191528,-0.1031225174665451,-0.45497873425483704,-0.06173860654234886,0.16128171980381012,-0.5081650614738464,0.1664975881576538,1.0379563570022583,-0.6347118616104126,0.1396205872297287,0.6360833644866943,-0.14287348091602325,0.6273416876792908,-0.7081203460693359,1.4459755420684814,0.055035632103681564,0.6809185147285461,-0.9770864844322205,-0.008898603729903698,-0.1551063358783722,0.03684418275952339,0.04105757176876068,0.46999120712280273,0.9083537459373474,0.3905891478061676,0.022278541699051857,-0.36737579107284546,-1.9673181772232056,-0.8190760016441345,0.4224674701690674,-0.1194298043847084,0.3310781717300415,0.9179331064224243,-0.6289900541305542,0.12484289705753326,473084718506704898,the cigarette smell ,,"West Region, Singapore"
tros,0.2613290250301361,0.5974361896514893,0.029022730886936188,-0.48923245072364807,-0.23635359108448029,0.5707528591156006,0.14542871713638306,0.09799899160861969,0.8394955396652222,0.5021684169769287,-0.22720979154109955,-0.06982588768005371,-0.25324881076812744,-0.5184919834136963,0.7552287578582764,0.5985724925994873,1.2306910753250122,-0.37681108713150024,-1.435010313987732,0.6029446721076965,-0.033474698662757874,-0.2759149372577667,-0.32616564631462097,0.18069730699062347,0.07890307158231735,-0.31529518961906433,-0.19460253417491913,-0.22013776004314423,-1.1323641538619995,1.0594570636749268,0.4166235625743866,1.139547348022461,-0.6146203875541687,0.20066921412944794,-0.0871581882238388,-0.5160331130027771,-0.33570536971092224,0.034897685050964355,0.24818196892738342,-0.5363364219665527,-0.3365682363510132,-0.40700671076774597,-0.05017680674791336,-0.25064167380332947,-0.07100825011730194,-0.1777944266796112,-0.9353862404823303,0.05786367133259773,0.783749520778656,-0.9454779028892517,473069798134280192, eh please eh the door open je tros smell seh tssskkk,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473013075696562176,rt that sudden lingering smell of rain foresee full embracement of fornication weather holyliii ,,"East Region, Singapore"
weird,0.7405443787574768,0.02024468593299389,0.04854957014322281,0.3005467355251312,0.06337610632181168,0.058085452765226364,1.6318892240524292,-0.08586043119430542,-0.42494896054267883,0.45604658126831055,-0.2943100333213806,-0.2287847101688385,-4.929810047149658,-0.5125675201416016,-0.5666505098342896,0.05099880322813988,0.8402780890464783,-1.1615300178527832,-0.3652235269546509,-0.060355883091688156,0.21139129996299744,0.24478614330291748,0.32313594222068787,0.38211098313331604,-0.5422942042350769,0.884986937046051,-1.1706362962722778,0.21005889773368835,-0.4094058871269226,-0.898735523223877,-0.5585805773735046,0.25591105222702026,-0.07719354331493378,-1.0200212001800537,-0.476874440908432,0.21665501594543457,-0.8542258143424988,-0.3942747712135315,0.481229305267334,0.10207287967205048,-0.4572848379611969,0.1608075201511383,0.2803647220134735,0.3398314118385315,-0.06993646174669266,0.23986779153347015,0.8427905440330505,0.4459715187549591,-1.0314692258834839,0.25736507773399353,472995464959111168,this guy has such a weird smell,,"Central Region, Singapore"
smoke,-0.5416246056556702,0.30794933438301086,-0.2939867079257965,-0.026105627417564392,0.20539748668670654,0.968309760093689,0.7966205477714539,-0.5891656279563904,0.812028169631958,1.113924503326416,-0.722639262676239,0.643229067325592,-4.8001708984375,-0.5189502239227295,0.1295897215604782,0.34463179111480713,-0.4997972249984741,-0.8238793015480042,-0.2636983096599579,-0.1548910140991211,-0.17576490342617035,0.41811567544937134,0.6930864453315735,-0.2189512699842453,0.7247874140739441,0.11961344629526138,0.6018552184104919,0.9252935647964478,-0.6916751861572266,0.8258185386657715,0.31100237369537354,1.1236114501953125,-0.3323207497596741,0.760222315788269,-0.759587824344635,-0.40130940079689026,-0.2395244836807251,0.70572829246521,0.7152882814407349,0.7429547905921936,-0.10168357938528061,-0.09693261981010437,-0.8643538355827332,-1.107627511024475,0.16961637139320374,0.31732177734375,0.7166402339935303,0.5384235382080078,-1.0550354719161987,0.9970504641532898,472975432669597697,smell of smoke nose dying ,,"Central Region, Singapore"
dung,-0.6051459908485413,0.6560047268867493,-0.7473711967468262,0.09876621514558792,0.016379693523049355,-0.2457103282213211,-0.5199486613273621,0.5779274106025696,0.603036642074585,1.079994559288025,-0.5702685713768005,0.6562382578849792,-1.095510482788086,-0.2884584069252014,0.3221890926361084,0.21614834666252136,0.7809131741523743,-0.3704265356063843,0.0401727594435215,-0.46440747380256653,-0.5498249530792236,-0.0644039437174797,-0.3056829571723938,0.5963407158851624,-0.1561664640903473,0.4961659610271454,-0.18018116056919098,0.31072625517845154,-0.06720590591430664,0.6749547719955444,0.794024646282196,1.740398645401001,0.1520758867263794,-0.03987836837768555,-0.005142414942383766,-0.06644538789987564,-0.08788131922483444,-0.30128762125968933,0.41458967328071594,0.5472372770309448,-0.7780404686927795,0.08727007359266281,-0.583308756351471,0.8288309574127197,-0.31910422444343567,1.1032615900039673,-0.4442991316318512,-0.1253073811531067,1.150221347808838,0.6443451046943665,472961679425142784, better than cow dung smell,,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472952286365249536, no i can smell long hours being stuck in school ,,"North Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472914125983477760,i smell ,,"North-East Region, Singapore"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472904089001418753,i swear i smell damn nice ,,"East Region, Singapore"
smoke,-0.5416246056556702,0.30794933438301086,-0.2939867079257965,-0.026105627417564392,0.20539748668670654,0.968309760093689,0.7966205477714539,-0.5891656279563904,0.812028169631958,1.113924503326416,-0.722639262676239,0.643229067325592,-4.8001708984375,-0.5189502239227295,0.1295897215604782,0.34463179111480713,-0.4997972249984741,-0.8238793015480042,-0.2636983096599579,-0.1548910140991211,-0.17576490342617035,0.41811567544937134,0.6930864453315735,-0.2189512699842453,0.7247874140739441,0.11961344629526138,0.6018552184104919,0.9252935647964478,-0.6916751861572266,0.8258185386657715,0.31100237369537354,1.1236114501953125,-0.3323207497596741,0.760222315788269,-0.759587824344635,-0.40130940079689026,-0.2395244836807251,0.70572829246521,0.7152882814407349,0.7429547905921936,-0.10168357938528061,-0.09693261981010437,-0.8643538355827332,-1.107627511024475,0.16961637139320374,0.31732177734375,0.7166402339935303,0.5384235382080078,-1.0550354719161987,0.9970504641532898,472744098617917440,that thing prevents the smoke smell from the bbq i call it the smoke sucker 2014 lol first time http instagram compoqgztox9b,,"North-East Region, Singapore"
perfume,-1.9807262420654297,-0.957054853439331,0.43896809220314026,0.7128676772117615,-0.2753456234931946,0.31148308515548706,1.3850184679031372,-0.33271363377571106,0.3582983613014221,-0.7340052723884583,-0.36618104577064514,0.10106194019317627,-3.037876844406128,-0.11583654582500458,-0.17581291496753693,0.7108429670333862,0.5225086212158203,-0.2898499369621277,0.15309008955955505,-0.04057403653860092,-0.008744455873966217,0.08592638373374939,0.626380980014801,-0.2827570140361786,0.35210567712783813,-1.346181869506836,0.738510251045227,0.8262782692909241,0.592815637588501,-0.012448274530470371,-0.48718878626823425,0.47659194469451904,-0.3153538405895233,-0.43174418807029724,0.0893106684088707,-0.9500461220741272,-0.5478839874267578,-0.44251617789268494,-0.7330982089042664,0.4740375280380249,-1.218125581741333,-0.7478342652320862,-1.8052115440368652,-0.5548641681671143,-0.0758412778377533,-0.09650032222270966,0.8166259527206421,-0.12668955326080322,-0.9749491810798645,-0.42961210012435913,472727734091653120,i still remember how your perfume smell like,,"North Region, Singapore"
