index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place,loc_pretrained
hands,-0.285148799,-0.133903459,0.965852797,0.577956617,0.019210244,0.065992042,1.125681281,0.795706451,-0.457145125,-0.006834291,0.221454471,0.344611794,-4.091224194,-0.684221447,-0.153034776,-0.040157717,-0.329947233,-0.737725317,-0.001473876,-1.222025156,-0.767864645,0.188109338,0.438059002,0.61456722,0.385170013,0.738171101,-0.597507894,0.309593707,-0.038880602,0.23120001,-0.360607356,0.288400471,-0.598860085,0.034647003,0.803428352,-0.251989514,0.188446492,0.03168663,0.14627777,0.411198169,0.068863437,0.254932255,-0.234635293,0.23970972,0.700083017,-0.530384183,1.102251053,0.346001059,0.883971572,0.555867612,4.96592E+17,my hands smell like ive put them in the strawberry jello jar of life,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96608E+17,that smelldkny apple again ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96629E+17,the reason why girls love boys hoodies is the smell ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9665E+17,you should smell him laying the smackath down rt  honestly till now i dont smell what the rock is cooking ,,"East Region, Singapore",
room,-0.327402323,0.016518075,0.759532988,-0.053804543,0.137218863,-0.171755403,1.656740069,-0.182149649,-0.110040337,-0.002703462,0.178831175,0.249535099,-5.009642601,-0.061077826,0.093941033,0.25584802,0.144865319,-0.291400075,-0.789980471,-0.420365781,-0.643049538,-0.86872828,-0.263930619,0.359899044,-0.028601106,0.459806681,-0.677838683,-0.112318702,-0.032999676,0.336009234,-0.429931253,-0.014256003,-0.40808785,-0.502000928,-0.209175453,-0.420164734,-0.03287752,0.630337358,0.808931649,0.58942008,-0.537591875,1.569836736,-0.717046976,0.159032375,0.676472664,0.545016646,0.885742009,0.025289079,-0.121237338,0.270694494,4.96654E+17,im like detecting the fresh air stuff that is is use to keep room smell nice de things on train ,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96661E+17, imagine dating nash and wearing all his big comfy hoodies that smell like him oh my god fuck,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96821E+17,rt people who bother to smell good in the morning you da real mvp ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96846E+17,so important to smell nice,,Singapore,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96854E+17,that smelly longkong smell when its raining,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96861E+17,this bus im on smell terribly funny in making me want to sneeze way,,"Central Region, Singapore",
girlf,-1.073575139,0.571434498,-0.378121376,0.870402634,-0.699045539,-0.399884611,0.809796154,-0.068985417,-0.33902365,-0.259025693,-0.521269262,0.677621305,-0.138414845,0.294192672,0.600604713,0.224462464,-0.024013394,-0.425892442,-0.751029789,-0.156773195,0.440946668,0.439343572,0.613996089,0.863080859,-0.947675765,1.217786312,0.789675295,-0.75169754,-0.385347933,-0.617524207,-0.119738862,-1.015679836,0.787734985,-1.242329955,-0.84513092,0.203813732,0.74069643,0.294063807,-0.032596491,-0.441771567,0.699211955,0.051469207,0.270503968,-0.005910137,0.479379207,-0.697144985,0.388607919,-0.484856904,0.314232409,-0.825653613,4.9696E+17,bed got my fat girlf smell  haha,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96965E+17,i can smell this fresh brew of coffee in the train ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96977E+17,stay away from me you smell like cigg omg,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96978E+17,anyone else smell that disgusting burnt rubber in the air around xiling area https www swarmapp coml5du53rcheckin53e20e3c498eb4b06da32666 s nxkuei4qq4m48ydngts5u1qygicref tw,,"East Region, Singapore",
riceeee,0.005315832,-0.00613497,-0.000810671,0.001286334,-0.002850061,0.002822468,0.008515776,-0.008474976,0.008671343,-0.002891672,-0.005840189,-0.004473157,-0.012081271,0.002316085,0.004731849,0.008848921,0.004255255,0.000415992,0.009445286,0.003137354,0.003210689,-0.000125563,0.003917974,0.005830677,0.000986852,0.006373479,0.002235258,0.002933243,0.000687462,-0.00041078,0.001010047,0.007341968,0.000547089,7.66E-05,-0.010458824,-0.002495538,8.57E-05,-0.000999202,0.010431972,0.003818454,0.006797997,-0.007944195,0.00380904,-0.00388604,0.000599733,0.001418131,0.000277954,0.006081435,0.004631837,0.006008023,4.96982E+17,jiejie cooking fried riceeee smell damn nice can but ,,"North-East Region, Singapore",
it,-0.041101001,0.191129997,0.095499001,0.0028301,0.090259001,0.73190999,0.851289988,0.22552,0.274529994,0.740920007,0.341670007,-0.116659999,-6.310100079,-0.201700002,-0.317180008,-0.052168,0.471569985,-0.060286999,-0.672630012,-0.10988,-0.030881001,0.150030002,0.044829,0.771610022,0.080881,0.458460003,0.413120002,0.373430014,0.530200005,-0.053881999,-0.448040009,0.661419988,-0.031502999,-0.409310013,0.527530015,0.35521999,-0.20363,0.01959,0.127590001,0.197310001,-0.808179975,-0.120849997,0.256680012,-0.062236,-0.022257,-0.126139998,0.020710001,-0.296849996,-0.319689989,0.308079988,4.97001E+17,life is full of beauty notice it smell the rain and feel the wind   sentosa beach singapore http instagram comprw347rr00x,sentosa beach,"Central Region, Singapore",
me,0.136409998,0.324840009,-0.360680014,0.446200013,-0.43178001,0.21142,-0.168080002,-0.084027998,0.059976,-1.479799986,0.012574,-0.451999992,-5.022999763,-1.529600024,-1.249500036,0.772960007,-0.49169001,-0.044434998,-0.826520026,-0.11552,0.930010021,0.535790026,0.680790007,1.328099966,-0.219530001,-2.882999897,0.444629997,-0.380789995,-0.583570004,-0.457289994,-0.564649999,0.388559997,0.176840007,-0.053502001,-0.667760015,-0.050351001,0.110650003,-0.231800005,-0.500079989,0.533959985,-1.728800058,0.154119998,-0.185949996,-0.195470005,0.0033457,-0.320780009,0.809149981,0.982360005,0.220939994,-0.121550001,4.97021E+17,omg this guy besides me smell like zichar,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97026E+17,theres something about  that makes everything seems  smell so sexy  pic twitter comxjtfnv7irw,,"West Region, Singapore",
perfume,-1.980726242,-0.957054853,0.438968092,0.712867677,-0.275345623,0.311483085,1.385018468,-0.332713634,0.358298361,-0.734005272,-0.366181046,0.10106194,-3.037876844,-0.115836546,-0.175812915,0.710842967,0.522508621,-0.289849937,0.15309009,-0.040574037,-0.008744456,0.085926384,0.62638098,-0.282757014,0.352105677,-1.34618187,0.738510251,0.826278269,0.592815638,-0.012448275,-0.487188786,0.476591945,-0.315353841,-0.431744188,0.089310668,-0.950046122,-0.547883987,-0.442516178,-0.733098209,0.474037528,-1.218125582,-0.747834265,-1.805211544,-0.554864168,-0.075841278,-0.096500322,0.816625953,-0.126689553,-0.974949181,-0.4296121,4.97038E+17,always come with mom asking why do you have very strong perfume smell  haha ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97047E+17,but i cant smell,,"North-East Region, Singapore",
your,-0.113119997,-0.314119995,-0.198290005,0.922699988,0.211280003,0.061744001,1.608399987,0.012798,-0.292309999,0.074051,-0.160040006,0.135140002,-6.246200085,-0.256419986,-0.911859989,-0.081339002,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.206,-0.697780013,-0.379220009,-0.055484999,-0.350690007,0.823809981,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,4.9707E+17,why your smell still lingers around me babe,,"West Region, Singapore",
shampoo,-1.405492067,-1.064909935,-0.194183633,0.304410487,-0.438661754,0.207696557,0.292773902,-1.079033375,0.47185716,-0.184064209,0.114400722,-0.344658583,-2.477561235,0.473126709,-0.335057586,0.367700189,0.614069045,-0.313394815,0.852353096,-0.565107763,-0.964867413,0.740624011,0.082952365,-0.18628107,0.497371346,-0.631914735,0.138846144,0.855713665,-0.263971746,0.265887976,-0.341663748,0.513084412,0.295537502,-1.055050731,-0.242570549,-0.415024608,0.035339057,0.782261968,-0.59067744,0.975021899,-0.796900511,-0.214164525,-1.418877721,-0.557613432,0.341001302,-0.611356735,0.10264349,0.882041514,-0.517904639,-0.396330565,4.97213E+17,the shampoo smell that you left behind on my pillows gosh you have no idea how crazy i get when i smell them ,,"North Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97238E+17,just chilling with the wind in my face and the smell of peanut butter in the air  http instagram compryjefck2tz,,"Central Region, Singapore",
your,-0.113119997,-0.314119995,-0.198290005,0.922699988,0.211280003,0.061744001,1.608399987,0.012798,-0.292309999,0.074051,-0.160040006,0.135140002,-6.246200085,-0.256419986,-0.911859989,-0.081339002,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.206,-0.697780013,-0.379220009,-0.055484999,-0.350690007,0.823809981,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,4.97292E+17,i put on this shirt and i found your smell and i just sat there for ages contemplating what to do with myself pic twitter comynqc97lf24,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97293E+17,lol i cant even smell my cigg,,"North-East Region, Singapore",
pvbakery,-0.008325221,-0.000464392,0.007085802,-0.005008061,-0.004987562,0.006204139,-0.007188655,0.002091136,-0.009089472,0.009433014,-0.008077338,-0.002909745,-0.000152138,-0.006239587,0.003062101,0.005548353,-0.004123127,-0.000475258,-0.006639232,0.00729265,0.006912997,-0.001731442,0.002263928,0.00845449,-0.002089845,-0.002206964,-0.006811086,0.003545966,-0.008910275,0.002046716,0.008485086,0.009595282,-0.006796181,-0.001060303,0.008082611,-0.00696719,0.007402356,0.009191229,-0.003896864,-0.009630753,-0.003812895,-0.010098915,0.008742151,-0.001593862,0.002540676,-0.000817554,0.009318489,0.001719769,-0.002572603,-0.003361154,4.97306E+17,the candles at pvbakery smell good enough to eat  plain vanilla http instagram comprzcuwqnrsb,plain vanilla bakery,"Central Region, Singapore",
tortoise,-1.092575908,-1.166370034,-0.103492878,-0.288866907,-1.341847539,-0.766322792,-0.721775115,-0.302695185,-0.353413105,-0.504486322,-0.273155421,0.297333062,-1.507027984,-0.031931415,0.572991371,-0.024182552,0.410288066,0.149435669,1.041124582,0.55404979,-0.104635417,0.270187616,0.841556191,-0.639166057,-0.288440943,1.227083564,-1.579806328,-0.760480344,0.25507921,-0.002730442,0.307559013,0.599911034,1.26493299,-0.590846777,-0.080952935,0.252349108,0.30939284,0.443956733,0.808318734,-0.844353437,0.444417238,-0.575656533,0.743617535,-0.454220295,0.303993046,0.731451392,0.162746802,0.805778742,0.376783997,0.642383218,4.9734E+17,i swear my moms beloved 3 tortoise smell so yuckzzzzz,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97348E+17,i smell that freedom that lingers around me i hope prelims wont thrash me that hard for i wouldnt have the morale to climb back up ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97358E+17,when you smell a fragrance such as jasmine while walking in the middle of the nite do not reply by saying anything ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97363E+17,i just cant smell a hair dryer rasa nak muntah ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97375E+17,i can smell alcohol ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97399E+17,not trying to be rude but damnnn auntie why u smell rabakssss ,,"West Region, Singapore",
me,0.136409998,0.324840009,-0.360680014,0.446200013,-0.43178001,0.21142,-0.168080002,-0.084027998,0.059976,-1.479799986,0.012574,-0.451999992,-5.022999763,-1.529600024,-1.249500036,0.772960007,-0.49169001,-0.044434998,-0.826520026,-0.11552,0.930010021,0.535790026,0.680790007,1.328099966,-0.219530001,-2.882999897,0.444629997,-0.380789995,-0.583570004,-0.457289994,-0.564649999,0.388559997,0.176840007,-0.053502001,-0.667760015,-0.050351001,0.110650003,-0.231800005,-0.500079989,0.533959985,-1.728800058,0.154119998,-0.185949996,-0.195470005,0.0033457,-0.320780009,0.809149981,0.982360005,0.220939994,-0.121550001,4.97433E+17, i like boys who are taller than me smell good and give great hugs ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97526E+17,i smell cup noodles chicken cup noodles in the air omg this is not good ,,"West Region, Singapore",
people,1.455307841,0.499160051,-0.372509211,0.491078258,-0.07602527,0.232981861,1.288449168,-0.259869874,-0.647656739,0.43745333,-0.272450864,-0.552694023,-6.678860664,-0.192264393,-0.413128734,0.09587881,-0.467220128,-1.192785025,0.541619956,-0.225524738,0.352024406,-0.514170527,-0.26386562,0.088183828,-0.014537513,0.665350437,-0.136056542,0.585931003,-0.046837531,-0.495675087,-0.344945729,-0.181668192,0.427234799,0.895947158,0.294032454,0.366922379,-0.336536646,0.092391521,-0.060261261,-0.42149511,-0.572660983,0.557460427,0.102734774,-0.42450881,-0.035066191,-0.154803991,0.599731088,0.77817136,-0.12949118,0.132112652,4.97541E+17,hate it when people smell so bad in the morning like wtf whats so difficult about bathing or why dont you wash your clothes properly,,"West Region, Singapore",
it,-0.041101001,0.191129997,0.095499001,0.0028301,0.090259001,0.73190999,0.851289988,0.22552,0.274529994,0.740920007,0.341670007,-0.116659999,-6.310100079,-0.201700002,-0.317180008,-0.052168,0.471569985,-0.060286999,-0.672630012,-0.10988,-0.030881001,0.150030002,0.044829,0.771610022,0.080881,0.458460003,0.413120002,0.373430014,0.530200005,-0.053881999,-0.448040009,0.661419988,-0.031502999,-0.409310013,0.527530015,0.35521999,-0.20363,0.01959,0.127590001,0.197310001,-0.808179975,-0.120849997,0.256680012,-0.062236,-0.022257,-0.126139998,0.020710001,-0.296849996,-0.319689989,0.308079988,4.97546E+17,  hahhahahaha how did it smell,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97548E+17,  hahah aiyo then u go smell tha armpit la,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97556E+17,wake up and smell the coffee arent you happy its friday woohoo   old hen coffee bar http instagram compra0rjilp1n,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97649E+17, maybe who knows maybe yours he wipe his hairy armpits then smell and fold your prata,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97689E+17,did i just smell vodka at the bus stop,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97691E+17,i can smell you,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97695E+17,smell freshly baked bread on the bus making me hungry ,,"North-East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97703E+17, i think he transfered to a spray bottle cos im pretty sure this smell is from axe oil,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97704E+17,hungry sot with dpd kena forced to smell axe oil ,,"East Region, Singapore",
your,-0.113119997,-0.314119995,-0.198290005,0.922699988,0.211280003,0.061744001,1.608399987,0.012798,-0.292309999,0.074051,-0.160040006,0.135140002,-6.246200085,-0.256419986,-0.911859989,-0.081339002,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.206,-0.697780013,-0.379220009,-0.055484999,-0.350690007,0.823809981,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,4.97717E+17,hate it whenever after we met your smell lingers around me ,,"Central Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97718E+17, lol why u chao my pi u wanna smell ,,"West Region, Singapore",
jasmin,-0.54700762,0.532085299,-0.440925777,-0.33724001,-0.742006958,-0.620380402,-0.030900214,-0.092389472,0.210748911,0.105811477,-0.665988564,-0.257895768,-1.460511088,-0.85023725,-0.550191164,-0.329371095,0.21857585,-0.254446596,0.328551382,1.06605494,0.039763838,-0.49714753,-0.271352917,-0.32667312,-0.080032684,0.116338611,0.075926878,0.378073603,-0.581147611,-0.671865344,-0.238325268,-0.32416302,0.236841664,-0.959056854,-1.08932364,-0.295233011,0.48413679,-0.008034335,0.371862501,0.210282192,0.072355017,-0.209561035,-0.021179777,0.897581935,-0.809752107,-0.260899842,0.010014243,-0.376915395,0.290033132,-0.092734814,4.97741E+17,not liking the smell of jasmin when im alone at the busstop,,"Central Region, Singapore",
bandung,-0.188588336,-0.18253167,-0.169807553,-1.565499544,0.534449518,-0.27931881,-0.230252519,0.930220306,1.389514565,0.996558905,-0.214340791,-0.073983431,-1.020164013,-0.104753442,0.292674065,-0.176464364,0.005207523,0.035773326,0.018789576,0.013621895,-0.478045702,-1.273760676,-2.725890398,-0.741052628,0.18223834,0.544865906,-0.309421539,-0.377288491,0.731510758,-0.609341502,0.13480407,-0.879700959,0.030271893,1.18346417,0.564915776,-1.083666205,-0.087456964,0.572532296,0.714135826,1.546806693,-1.9294945,0.987097204,-0.675909519,0.399860293,-0.946948767,0.409715235,-0.640079319,-0.200646192,0.983120203,0.098702334,4.97748E+17, friday night once again thank you eh you give my beg bandung smell but thanks http instagram comprclqojfgcd,,"East Region, Singapore",
parfium,0.002233791,-0.007170095,-0.001759878,0.001081778,0.001792708,-0.002561617,0.005322102,0.000823368,0.009997196,0.002312978,-0.006868624,0.008495944,-0.01027824,0.003654204,0.000485939,-0.007944463,-0.00602282,0.005680659,0.005871202,-0.00774046,-0.000531771,-0.008745682,-0.003816651,0.002143901,0.002835519,0.006374174,-0.001910413,-0.005595134,-0.001215225,-0.005116027,-0.003650115,-0.000462807,-0.002238403,-0.007248078,-0.005423733,0.001178097,-0.007505724,0.009483828,0.008461714,-0.006422451,-0.003759237,0.005728479,0.006422373,0.006767715,0.007621905,-0.003321502,0.00866819,0.003096272,0.005895237,0.002629785,4.97754E+17,the smell of ur parfium sigh,,"West Region, Singapore",
it,-0.041101001,0.191129997,0.095499001,0.0028301,0.090259001,0.73190999,0.851289988,0.22552,0.274529994,0.740920007,0.341670007,-0.116659999,-6.310100079,-0.201700002,-0.317180008,-0.052168,0.471569985,-0.060286999,-0.672630012,-0.10988,-0.030881001,0.150030002,0.044829,0.771610022,0.080881,0.458460003,0.413120002,0.373430014,0.530200005,-0.053881999,-0.448040009,0.661419988,-0.031502999,-0.409310013,0.527530015,0.35521999,-0.20363,0.01959,0.127590001,0.197310001,-0.808179975,-0.120849997,0.256680012,-0.062236,-0.022257,-0.126139998,0.020710001,-0.296849996,-0.319689989,0.308079988,4.97757E+17, 14 at least it smells like that not durian smell enjoy the feels of being an af model hhaha rest well pagaling ka ,,"East Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97763E+17,idk where the smell come from omg ,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9785E+17,fak nose bleed and the smell of smoke lol i cant take it,,"West Region, Singapore",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97897E+17, lol everywhere you can smell that,,"North Region, Singapore",
