index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,id,processed_tweets,LOC,place,loc_pretrained,sentiment_scores
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1073e+18,is this a comeback i smell https twitter comgirlsgenerationstatus1107295726818611201,,"West Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10767e+18,walked past a gong cha yesterday and was reminded why its still my favourite  that smell ,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10768e+18,well id say he doesnt flush after using the toilet i once caught his shit stain stuck in the bowl also in the morning he has this habit that he doesnt flush after he peed too like yellow puddle and the smell fuck me i texted him on the shit stain he didnt remove it ,,"West Region, Singapore",,-0.8442
haze,-1.195552349,-0.45827084799999995,0.129642576,-0.277061045,-0.26599884,0.39924806399999996,0.23184067,-1.07370007,-0.202883393,-0.35803213700000003,-0.136227131,-0.294494808,-2.786392689,-0.746101618,0.41334331,-0.73282975,0.20735725800000002,0.16793862,0.42092672,0.603995562,-0.576476932,-0.23171097,0.200982973,-0.411899209,0.9313609,-0.129854172,0.283262998,0.397367835,-0.8351877329999999,0.516247511,-0.114889227,0.514736295,0.48918935700000005,0.356868625,-0.56221199,-0.14622654,-1.070576072,0.589026809,0.847035348,0.807793915,-0.354636282,-0.61188215,0.019184422,-0.041075777,-0.9215952159999999,0.314579576,0.057922151,-0.285812795,-0.39124044799999996,0.554102004,1.10803e+18,haze smell game strong,,"North-East Region, Singapore",,0.5106
asleep,-0.44339478,0.306122482,0.42958658899999996,-0.106921129,-1.465446711,0.24409410399999998,1.153396487,-0.253194302,-0.638688505,-0.118234277,-0.35243535,-0.495260805,-4.2554340360000005,-0.536388993,-1.071796298,0.13193328699999998,0.36469394,-0.505325317,-1.4099501369999998,-0.59527117,0.6001275779999999,0.219048142,0.40489274299999994,0.272673696,0.11748790699999999,0.6580550070000001,-0.712964475,-0.399699569,-0.442212641,0.8420514459999999,-0.894162595,0.549693644,-0.111465774,-0.17680679300000002,-1.187134266,-0.142645761,0.191586599,-0.224878877,1.021430612,0.415231109,0.37819594100000004,1.693421721,0.364375949,0.540216684,1.220156193,-0.27648082399999996,0.284623921,0.52958256,-0.466735333,0.515233815,1.10829e+18,i can fall asleep smelling this smell,,"Central Region, Singapore",,0.0
wearing,-0.605632961,-1.292957902,1.231243134,-0.11556001,-0.8657367229999999,-0.067223437,1.484402776,0.783532262,0.619223654,-0.049641173,0.0018885129999999999,0.9187343720000001,-4.1573472019999995,0.714921832,-0.85867542,0.126655251,-0.5034776329999999,-1.408751965,-0.16831259399999998,-0.06253378799999999,0.412674665,-0.205782488,0.742394626,-0.72037524,0.066132568,1.132842898,0.099926174,0.14100492,-0.268043548,-0.8093567490000001,-0.164487228,0.6784328820000001,0.633122444,-1.163729429,0.507685065,-0.136869624,-1.421736956,0.776292205,-0.004225115,0.160528898,0.074947372,-0.160443753,-0.175587952,-0.023831965,0.446124405,-0.258913517,1.1333173509999999,0.37436613399999996,-0.45081225,-0.894779325,1.10835e+18,necklaces are from venitystore first pic wearing rose without thornsec pic wearing smell the rosedo check them out for cute lil accessories  asiasingapore https www instagram compbvowykuh 57 utmsource igtwittershareigshid m0z1jr5xmj0s,,"North Region, Singapore",,0.4588
pungent,-0.595467269,-0.317685008,0.022826047999999998,0.9336274859999999,0.141693175,0.186175719,0.206507429,-0.802055418,-1.1211343999999999,-0.307959318,-0.085126102,-0.30755865600000004,0.127771556,-0.6978823540000001,1.222173095,0.54483676,1.5673189159999998,-0.559165001,0.828928828,-0.080184333,-0.65404886,-0.045803141,-0.8182095890000001,0.09935148099999999,0.307673633,1.1042201520000001,-0.075526975,0.7582424879999999,-0.651549041,-0.081407048,0.7773928640000001,1.210565925,0.7099797729999999,-0.10539334300000001,-0.260580778,0.347916037,-1.022466183,-0.18577075,0.5366899970000001,0.515577495,1.312112927,-0.38133174200000003,-0.090421349,-0.384748638,-0.517208159,0.679624557,1.221727848,0.10963696199999999,0.050644185,0.48329201299999996,1.10852e+18,animal who has kidney issue gives out a horrendous pungent smell when they urinate especially on big dogs reminds me when hope was around during her final stage ,,"Central Region, Singapore",,-0.2263
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10853e+18,enjoyed dinner at souffl too much last night i can still smell the yummy onion soup and taste the lobster and laksa  souffles  it is genius that a meal can be so light yet rich https www instagram compbvqcywkbqjn utmsource igtwittershareigshid 1veqxcq7iz00i,souffles,"Central Region, Singapore",,0.8901
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10865e+18,and when you smell happiness you can easily at your past  present https twitter commiziwahidstatus1107589708958199809,,"Central Region, Singapore",,0.7184
your,-0.11311999699999999,-0.314119995,-0.198290005,0.922699988,0.211280003,0.06174400099999999,1.6083999869999999,0.012798,-0.292309999,0.074051,-0.16004000599999998,0.13514000199999998,-6.246200085,-0.256419986,-0.9118599890000001,-0.08133900200000001,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.20600000000000002,-0.6977800129999999,-0.37922000899999997,-0.05548499900000001,-0.350690007,0.8238099809999999,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,1.10917e+18,your smell still lingering,,"Central Region, Singapore",,0.0
foul,0.65044409,0.30290842100000004,0.576703191,-0.35300836,0.411042064,0.19740431,1.015547156,0.4099392,-0.605948806,0.598829269,1.0533227920000001,0.811201453,-2.586061716,-0.7808053490000001,1.120456576,0.565308273,0.743345797,-0.779215097,0.396953613,-0.637913704,-0.456553757,0.5256405470000001,1.4367789030000002,-0.270633608,-0.40376892700000006,0.552937448,0.5573543910000001,-0.25734356,-1.332843065,0.5732512470000001,0.27292826800000003,0.20681253100000002,-0.041323587,-0.321021855,0.18700946899999998,1.298460722,-1.3634352680000001,0.102659255,0.15118905900000001,0.0048594070000000005,0.5282132629999999,-0.241493016,0.48867434299999996,-0.493611157,0.028124548,-0.077657305,0.271517903,0.319159985,0.171506107,0.685399055,1.10922e+18,one unit fire suicide rta foul smell lock door and many more ,,"East Region, Singapore",,-0.7845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10938e+18,i dont know what these two buildings are called but they look like a durian fruit lets hope it doesnt smell like one in there would be amazing if that was the sewerage processing https www instagram compbvwgxtlffdv utmsource igtwittershareigshid 16b4l7ovnom7d,,"Central Region, Singapore",,0.9481
seafood,-0.272491723,0.19812026600000002,-0.38426122100000004,-0.768935502,1.085853457,0.21901238,-0.563928008,-0.292651147,0.565495193,-0.21164397899999998,-0.7090411190000001,-0.606770933,-1.785107374,0.300078154,1.159013033,0.192078263,0.983407915,-1.066352248,0.450341761,-0.42695808399999996,-0.041024286,-0.39241203700000005,-0.540816069,-0.132721111,0.104189955,0.9021734,0.044289775,0.088502884,0.47443705799999997,-1.738874316,0.44386431600000004,-0.065121688,-0.813543081,0.10616982,-0.8481761809999999,-0.591597021,0.12480287300000001,-0.076182291,1.4507216219999999,0.851392865,-1.176342487,-0.35361331700000004,-0.07639388,-0.850376606,0.846062422,1.4772194619999999,0.6957109570000001,-0.433030397,0.01789465,0.21571394800000002,1.1097e+18,todays menu is seafood but i feel like vomiting with the seafood smell thanks to period ,,"Central Region, Singapore",,0.7964
jaisi,-0.35364562299999996,-0.6219111079999999,0.172963142,-0.179253146,-0.06759841,-0.6274895070000001,-0.752576411,-0.025230521000000002,0.7432578209999999,-0.747237921,-0.88265872,-1.169459939,-0.069887407,0.043153178,-0.031638637000000004,0.9530218840000001,-0.6426736710000001,-0.348298162,-0.36933192600000003,0.372424215,0.556501031,1.309268594,-0.398556739,0.42504200299999995,-1.435402751,0.34363541,-0.085464209,-0.5074821110000001,-0.291894287,-0.318638176,1.027170539,1.117392302,0.7375245090000001,-0.773595989,0.376502723,-0.43559268100000004,-0.236774221,0.019092156000000002,1.062961102,-1.5471014980000002,0.351092219,0.024708644,-0.33939310899999997,0.266870618,-0.47295868399999996,0.95096004,0.502010226,-0.445535839,0.49299112,0.52556622,1.10974e+18,      deposit zapt       raga ke fart jaisi smell aati hai please   ,,"Central Region, Singapore",,0.3182
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10975e+18,can you smell the best hot x buns in town  baker  cook singapore https www instagram compbvysrifbp8h utmsource igtwittershareigshid 1hms0xlfayg3o,baker  cook,"Central Region, Singapore",,0.6369
your,-0.11311999699999999,-0.314119995,-0.198290005,0.922699988,0.211280003,0.06174400099999999,1.6083999869999999,0.012798,-0.292309999,0.074051,-0.16004000599999998,0.13514000199999998,-6.246200085,-0.256419986,-0.9118599890000001,-0.08133900200000001,0.539990008,-0.151150003,0.10114,-0.259110004,-0.329809994,0.181639999,-0.184259996,1.052299976,-0.777580023,0.519919991,0.536949992,0.389039993,0.73973,0.20600000000000002,-0.6977800129999999,-0.37922000899999997,-0.05548499900000001,-0.350690007,0.8238099809999999,0.215440005,0.540979981,0.599780023,-0.168410003,-0.019626999,-0.755930007,-0.073131002,-0.06081,0.052418001,0.853209972,-0.425870001,0.548910022,0.023269,0.683520019,0.239649996,1.11e+18,i miss your smell,,"West Region, Singapore",,-0.1531
pee,-0.6962116359999999,0.6790657040000001,0.5324438810000001,-0.21838204600000002,-0.498627424,0.14253965,0.531557441,0.138830185,0.058913197,0.686587811,-0.240426198,-0.07211746299999999,-2.90579772,-0.207694396,-0.016693434,0.856575429,0.221668184,-0.8613532190000001,-0.35178884899999996,-0.439797074,-0.057699762,0.10065292599999999,0.451744914,0.92075187,0.11927584599999999,0.020145863,-0.263043284,0.9968574640000001,-0.387195379,0.28685385,-0.08845210099999999,0.8820913429999999,0.664323449,-0.256669462,-0.399590224,0.12417718800000001,0.064387374,-0.042449098,0.47723767200000006,0.6078126429999999,-0.063577257,0.7174203990000001,-0.9043745990000001,0.11211415400000001,0.8317027090000001,0.31430628899999996,0.5876001120000001,0.845114052,0.029814744,0.690204382,1.11009e+18,nuuuuuuuu its yummy if prepared and cooked nicely and its really good for health too  but yes the pee smell strong lah ,,"East Region, Singapore",,0.9287
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1101e+18,i love the smell of babies ,,"West Region, Singapore",,0.6369
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11014e+18,smell my natural perfume pic twitter comgxpvtamhlu,,"East Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11015e+18,some guy was shitting besides my cubicle and oh my god i can smell his dick cheese fucking hell i first time can smell from far away sia nasty nasty,,"Central Region, Singapore",,-0.9524
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11056e+18,i can smell this picture ,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11086e+18, time to smell the     https www instagram compbvgndjnho 1 utmsource igtwittershareigshid k9h57jbbj8nf,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11103e+18,i can smell the haze thru this counter,,"Central Region, Singapore",,0.0
lipsticks,-0.707954168,-1.338008404,-0.46332520200000005,0.973871231,-0.224642813,0.08655741800000001,0.8444345,-1.080519199,-0.430440634,-0.259487092,-0.7495889659999999,0.44932630700000004,-1.3436545130000002,1.198710799,-0.216125414,-0.631973088,0.554165781,-0.383254349,0.665532649,0.81077528,-0.10165415,-0.393517047,0.8055742379999999,-0.498354048,-0.526451647,0.566654384,0.140987664,0.846278667,-0.591491938,0.053979088,0.30127337600000004,1.646459579,-0.20930719399999997,-0.222945511,-0.271110684,-1.750100136,0.169125423,-0.269764602,-0.425897419,1.1533283,1.4812572,-0.680336237,-0.317151308,0.082714021,-0.492035389,-0.790466487,0.35454762,-0.46810036899999996,-0.207832038,0.089296393,1.1112e+18,australis lipsticks smell like grapes i love it,,"Central Region, Singapore",,0.7717
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11144e+18,next time we try smell our own,,"East Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11146e+18,quote all i can smell is durian its on my fingers sniff fingers ooooh its my breath ,,"Central Region, Singapore",,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11147e+18,serves me right for having durian that smell its on my hands my breath my phone i cant escape it ,,"Central Region, Singapore",,-0.1326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11162e+18, can smell power and the british people can smell bullshit ,,"North-East Region, Singapore",,-0.5859
terus,-0.223364294,0.319016129,-0.098398767,-0.494857341,-0.458676785,0.41113713399999996,0.446757287,0.86032325,0.9227326509999999,2.027148247,0.882291555,-0.23665221,-0.94019258,-0.336393327,0.087470174,-0.34187486799999994,0.527998447,-1.047321916,-0.743710399,-0.875625908,-0.51150775,0.17327268399999998,-1.927036405,1.051536679,0.077900358,-0.058493983,0.042024467,-0.130666211,-0.23275204,0.41800671799999994,-0.211197734,0.5003914829999999,0.206962958,0.397227049,0.855756402,-0.09602226300000001,1.0828895570000001,0.21041916300000002,1.144046903,0.273168623,-2.6125230790000002,0.757753074,-0.313287109,-0.361121446,-0.033016596,-0.081262268,-2.5761609080000003,0.196316943,0.716144562,-0.257407814,1.11187e+18,this girl wearing dress lift up her legs and korek her pepek then she terus smell her fingers ewww wth i cant unsee that,,"Central Region, Singapore",,-0.5267
trash,0.225181162,-0.433473557,0.537288845,-0.175272077,0.764807224,-0.06642331900000001,0.7146034840000001,0.406397134,0.359728605,0.26805666100000003,0.503300548,0.8862500790000001,-3.3960285189999997,-0.534983277,0.56189239,0.225972444,-0.158181146,-0.493410915,0.196415946,0.13449426,-0.473161936,-0.13718055199999998,0.35523507,-0.21409304399999998,-0.271155447,0.6879655720000001,0.103191108,-0.026539333,-1.131423593,-0.265454382,0.012608807,0.317379862,-0.531387746,0.156764552,-0.289841712,0.30947232199999997,-0.356378078,-0.28690666,-0.248554885,-0.025424896000000002,0.22783249600000002,0.300187826,-0.6913378240000001,-0.535851479,0.10290548199999999,0.42090344399999996,0.856842875,0.41997379100000004,-0.25988391,0.413448483,1.11217e+18,you smell like trash can i take u out ,,"East Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11218e+18,i had to stop for a while and it was super hard going to bars as first as most of them dont have a lot of options mocktails are great and you can add this https seedlipdrinks com it has the taste the smell without the alcohol ,,"Central Region, Singapore",,0.7506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11226e+18,cant smell cant feel my throat ,,"North Region, Singapore",,0.0
cigg,-1.086985946,-0.417700201,-0.631410599,-0.34592828200000003,-0.16055344,0.134552956,-0.000829978,-0.935787797,0.5538150070000001,0.006421507,-0.794078112,-0.09182483,-1.077361107,0.12270499,0.028613817000000003,0.8279141190000001,0.850851715,-0.772873163,-0.47687417299999996,0.416811019,-0.43792229899999996,1.081492066,0.547960043,-0.44850561,0.714984119,0.170765787,0.7865284090000001,0.310634017,-0.82060504,0.5658299920000001,0.272973925,1.247900009,0.7457091809999999,-0.329814851,-0.09602657,-0.361041784,-0.044802889000000005,0.721072972,-0.045727900999999994,0.9758092759999999,0.7914738659999999,0.38948395799999996,-1.387975931,-1.005267262,-0.165417209,0.373878241,0.367286354,0.7440123559999999,-0.22416223600000001,-0.006101690999999999,1.11229e+18,ah fuck la i smell like cigg why is sampopo so strong,,"West Region, Singapore",,0.5009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11257e+18,can smell jogja already,,Singapore,,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11259e+18,dis bag of chips cost 10 and it would be worth it even if it was a bag of air mmm the smell of truffles so strong it tantalizes my tastebuds pic twitter comm1npmltw7f,,"Central Region, Singapore",,0.7304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1129e+18, and smell the flowers along the way  except for the army ants this is my favorite place to sit down rest and appreciate gods creation   https www instagram comtrimreaperpbvve1lpavjw utmsource igtwittershareigshid 1kuoey2ayv0zs,,"West Region, Singapore",,0.7783
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11291e+18,everything is coming back to me now so nostalgic smell of the food from the restaurants busy people going to and fro malls public address announcemnt at train stations im really back good to see u again singapore after 10 years ,,"Central Region, Singapore",,0.4902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11295e+18,uhhmmm i tell my kids the same thing but its only cos i dont want their hair to smell after taking the trouble to shampoo in the 1st place  https twitter comnancywyuenstatus1112729483037958144,,"Central Region, Singapore",,-0.5971
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11297e+18,glad i managed to catch the last of the minais grais brazil on you smell the sweetness right away and the lovely fruity wine notes become apparent once it cools a little  https www instagram compbvvmrz4bwxh utmsource igtwittershareigshid xcee1h3qiaex,,"Central Region, Singapore",,0.875
alley,-0.40026897200000006,0.156978071,0.049524818,-0.889378488,1.173329949,-0.40328908,0.61760664,0.38604384700000005,-0.09889564699999999,-0.16364888800000002,0.29070302800000003,1.18903017,-2.239207983,-0.626337588,0.775354564,-0.029272142999999997,0.43900606,-0.226823702,0.20727542,0.132055581,0.141924575,-0.65938288,0.42575711,-0.7613159420000001,0.42494776799999995,0.607012212,-0.323152781,0.292269558,-0.353468269,0.619178295,0.499509335,1.0339442490000001,0.07616578,-0.544049978,-0.437879413,0.29934296,0.659195602,0.519835591,0.46435836,-0.038588446,0.38779947200000003,0.079087883,-0.247152373,-0.23353472399999997,-0.058453407,1.066889405,0.580992579,-0.002033658,0.461221874,0.657413304,1.11311e+18,feeling so empty and lonely as i just got back from bangkok although i am at my boyfriend house miss all the hot men overload my brain  and busy streets and the stinky alley smell and the constant heavy traffic and topless dancing rip my savings tho ,,"North-East Region, Singapore",,-0.8384
goods,-0.7468283179999999,0.263552964,-0.20442022399999998,0.227653474,0.636877537,-0.6342934370000001,0.5179046389999999,-0.311165988,0.47810038899999996,-1.073381186,-0.075160787,0.018496733,-2.2682259080000002,0.479406565,0.370610595,0.35107013600000003,-0.09057039,-0.52841562,0.40934228899999997,-0.580571651,-1.15728724,-1.1113226409999999,0.494401634,0.42900729200000004,-0.539543271,0.9997767209999999,0.280763388,-0.038284093,0.733937263,-0.93494904,0.322486043,-0.234419018,-0.467593104,-0.045484591,0.900245547,-0.9749082920000001,-0.843569398,0.138475269,0.232379809,-0.068541028,-0.248541638,-0.21963749800000001,-0.33960405,-0.821710765,-0.310274243,0.517555773,0.586721122,-0.567876697,-0.598154783,0.914924145,1.11326e+18,my anniversary gift is so pretty and expensive hahahaha i need to adapt to his taitai life but urgh the smell of new goods is so heavenly pic twitter comf3ffxakdur,,"North Region, Singapore",,0.9076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11335e+18,adah ooo you smell goodme well i wake up early morning to shower hoping i dont smell bad adah are you being sarcastic if you are im gonna hurt you while both of us were cooking  ,,"North Region, Singapore",,0.6428
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11351e+18,i smell like flowers ,,"Central Region, Singapore",,0.3612
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11362e+18,smell me daddy,,"Central Region, Singapore",,0.0
food,0.5168432,0.24110743399999998,-0.450777501,-0.43303328799999996,0.648717105,0.297074348,0.35596138200000005,-0.593838751,0.6536657810000001,-0.182876185,-0.826469243,-0.841360867,-5.404501915,0.371147096,0.22106547699999998,0.621367931,0.45129105399999997,-1.317940474,-0.11296018199999999,-0.281270325,-0.824136853,-0.5175762770000001,-0.08931385,0.65653348,0.392629385,1.02564311,-0.031084882,0.093363658,0.750083387,-1.376836181,-0.5325383539999999,-0.177494302,-1.142799973,0.28531399399999996,-0.08607778,-0.557823479,0.099048659,0.261352777,0.559393406,0.401398927,-1.158288121,0.072858438,-0.893166006,-0.7556917670000001,1.1986268759999998,0.660855114,1.070929289,0.210741714,-0.679512978,0.728963912,1.11374e+18,the food smell in the train is so nice leh ,,"North-East Region, Singapore",,0.5598
see,-0.05383585,0.7013443109999999,0.030431582000000002,-0.156687945,-0.230484203,-0.270994574,1.320810795,0.5800685289999999,0.201915503,0.288150638,-0.200300604,0.079320751,-5.9930229189999995,-0.065354846,-0.688499153,0.05802419,0.147048578,0.006740609,-0.51889354,-0.114874326,0.463463396,-0.38020104200000004,0.135306925,0.591252565,-0.47624889,0.072782718,0.267868906,0.402529687,0.274368078,-0.44839137799999995,-0.025771139,0.671531439,0.341946006,0.284488082,0.339395076,0.316626489,0.270253509,0.173032254,-0.040825319,0.277614474,-1.019385457,0.07723501299999999,0.841574788,0.587689459,-0.061038800000000004,0.012402979,0.20179466899999998,-0.094969124,0.277244806,0.592271924,1.11389e+18,chemistry is at the centre of everything you can see smell touch and taste whether studying the chemistry of life or developing the advanced science behind modern technology chemical scientists use their expertise to improve our health our environment and our daily lives,,"Central Region, Singapore",,0.5994
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11417e+18,thats why i smell him hahahahah,,"North Region, Singapore",,0.0
science,1.509565473,0.401654661,-0.106642529,-0.081642963,0.74234426,0.85906446,0.67999357,-0.680234373,0.288772047,0.333314687,-0.35206744100000004,-0.345562607,-3.716773987,0.868707001,0.309627444,-0.405419827,0.217383608,0.717668772,-0.105001405,0.376202941,-0.7188086509999999,0.39779564700000003,0.13008262199999998,-0.0018073829999999999,-0.383570939,0.11060664099999999,-0.021384185,0.261170864,0.59887743,0.304720938,0.5387726429999999,-1.252986073,0.11323455699999999,-0.9389531609999999,-0.020338608,-0.356150419,-0.299582869,0.7287946340000001,1.525130153,-0.692017674,0.001073962,-0.22790581,-0.322113156,0.27772578600000003,0.08895734699999999,0.194235221,-0.348967016,0.430919558,-0.840544581,-0.55006057,1.11433e+18,i love the smell of science in the morning off and running with abstract presentations young budding clinician scientists cutting their teeth at out annual scientific meeting pic twitter comp4gbgrfzci,,"Central Region, Singapore",,0.5719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11453e+18,you even smell his perfume by the way i also got sth from you too thank for that,,"Central Region, Singapore",,0.3612
latte,-1.103390694,-0.790265322,-0.182438552,0.451156139,0.24500684399999997,-0.036948167000000004,-0.5224518779999999,-1.917041063,0.373391122,0.318221211,-0.816758931,-0.520344734,-1.8467160459999998,-0.09291151199999999,-0.376752436,-0.092043258,0.896662176,-0.442500383,-0.213970393,-0.065725975,-0.283130407,0.055787008,0.34107783399999997,-0.15700504199999998,0.8186317679999999,0.527708411,0.6967303159999999,-0.425027639,0.481462061,-0.718830705,0.415276259,0.133827582,-0.8988547920000001,-0.7626482840000001,0.19188623100000002,-0.373710215,0.305916071,0.274814725,0.27370882,2.318515062,-0.656233132,-1.19444716,-1.288882017,0.435689569,1.008917928,0.820935786,0.19370725800000002,0.250078201,-0.744605601,0.041942049,1.115e+18,the smell of starbucks latte is tempting me to get it but my wallet is crying ,starbucks,"East Region, Singapore",,-0.631
smoke,-0.5416246060000001,0.30794933399999996,-0.293986708,-0.026105627000000003,0.205397487,0.96830976,0.7966205479999999,-0.5891656279999999,0.81202817,1.113924503,-0.7226392629999999,0.643229067,-4.800170898,-0.518950224,0.129589722,0.344631791,-0.499797225,-0.823879302,-0.26369831,-0.154891014,-0.175764903,0.418115675,0.693086445,-0.21895127,0.724787414,0.119613446,0.601855218,0.925293565,-0.6916751859999999,0.825818539,0.31100237399999997,1.12361145,-0.33232075,0.7602223159999999,-0.759587824,-0.401309401,-0.23952448399999998,0.705728292,0.715288281,0.742954791,-0.10168357900000001,-0.09693262,-0.8643538359999999,-1.107627511,0.16961637100000002,0.31732177699999997,0.7166402340000001,0.538423538,-1.0550354720000001,0.9970504640000001,1.11537e+18,i live 100km from rampant closed canopy forest clearing in indonesia here the smell of smoke is common these rapacious vandals  the politicians who abet them are no better than the oil palm barrons such environmental criminality whats the kick back for the politicians https twitter commivoicetoostatus1114345550780887040,,"Central Region, Singapore",,0.1779
his,-0.62766999,-0.260199994,1.11500001,0.47249999600000003,-0.163509995,-0.36566001200000003,0.698819995,0.594569981,-1.075000048,-0.49200999700000003,0.300110012,0.27338001100000003,-5.583799839,-0.036059,0.12974000000000002,-0.68937999,0.159669995,-0.361339986,-0.239299998,-0.9449399709999999,-0.38126999100000003,0.8560199740000001,0.124250002,0.205400005,-0.5010799770000001,0.716470003,0.5066300029999999,-0.158140004,0.041542001,0.268299997,-0.7176300290000001,0.387360007,-0.5110499860000001,-0.730459988,1.208799958,1.060199976,-0.09071200300000001,0.38084998700000006,0.013174000000000002,-0.759389997,-0.407299995,-0.33772000700000004,-0.071018003,-0.029056,1.004299998,-0.212070003,0.95826,-0.624080002,0.822589993,-0.044256002,1.1156e+18,after more than a decade living at the same place it was no surprise that his smell still lingers how i wish i could stay there longer i miss his presence  pic twitter com3y6k41e0nw,,"North Region, Singapore",,0.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11583e+18,smell the sea and feel the sky let your soul and spirit fly             https www instagram compbv nsazgosd utmsource igtwittershareigshid 11i9p4d7uz5hj,,Singapore,,0.1779
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11597e+18,when your partner gets overly romantic on a social media platform he is just trying to impress you cheaply dumb bitch wake up smell the roses his love is fake ,,"North-East Region, Singapore",,-0.1027
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11634e+18,i just bathed with aveeno because we ran out of grownup soap and i smell adorable and am never going back,,"Central Region, Singapore",,0.4939
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11655e+18,idk why but each time the train is reaching to tiong bahru station theres this smelly rubber burning smell flooding the train ,tiong bahru station,"Central Region, Singapore",,0.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11672e+18,did you smell some odour when you go to the washroom for some business know what is the problem what are the causes of odour on your delicate feminine area imbalance in ph https www instagram compbwko4iub3t6 utmsource igtwittershareigshid 1gndzlhxzsusy,,"West Region, Singapore",,-0.3612
